iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
62,10.255712509155273,-5.962654303183158,2.168586276877075,-2.238631070646663,-9.871484417458232,581.25,339.28444924576195,1810,0,0.0,0.8,0.07695746421813965,1.7706775665283203,0.006426896,0.011903592,-0.015319426,-5.495306610328607,0.0,581.25,40000,8.255072593688965,0.004281618386110763,0.0026844929112856556,-5.42584214272166,0.0,0.0
63,10.307802677154541,-5.640093396709936,2.1557049245488566,-1.9840486634801435,-9.622173404606967,424.8,279.3921258732966,1370,0,0.0,1.0,0.07718873023986816,1.764629602432251,0.009878118,-0.021635162,0.009756006,-5.50978528896674,0.0,424.8,40000,8.257320880889893,0.005779148870153143,0.005074621881986173,-5.647205911442627,0.0,19.2
64,10.160311222076416,-5.873835512788458,2.1583773708986977,-2.3931606308141964,-10.176014785961998,682.75,401.5768139472198,2020,0,0.0,0.8,0.07660651206970215,1.7725238800048828,0.0064651445,0.011322043,-0.015389067,-5.546190311348912,0.0,682.75,40000,8.244244575500488,0.004125300416921174,0.0038648606329918195,-5.50192887301303,0.0,0.0
65,10.30000114440918,-5.6780713835749275,2.154591814808782,-2.2800001119535063,-9.712876344026217,491.05,317.8307686489777,1560,0,0.0,1.0,0.07671093940734863,1.7731029987335205,0.009915467,-0.023958798,0.013078066,-5.559378418571514,0.0,491.05,40000,8.017110824584961,0.004633009807153933,0.002994716614534349,-5.7140361568349824,0.0,31.6
66,10.157368183135986,-6.350105863249537,2.09781579883163,-2.4786555208308885,-10.134650060021269,805.6,373.4737474040177,2110,0,0.0,0.8,0.07946157455444336,1.7838544845581055,0.0064840713,0.013553819,-0.01564546,-5.638451163039317,0.0,805.6,40000,7.753254413604736,0.003602344695002591,0.002513623896391301,-5.566318424423785,0.0,0.0
67,10.06464147567749,-5.869331699151632,2.1208002604328495,-2.334278360844041,-10.052677164604566,544.55,363.98873265528425,1600,0,0.0,0.8,0.0771937370300293,1.782743215560913,0.0064999764,0.012054667,-0.014684439,-5.6615392166505485,0.0,544.55,40000,8.059805870056152,0.004423261093496442,0.003939511724577009,-5.409628656698337,0.0,0.0
68,10.206161975860596,-5.698725441440519,2.1313337224910147,-1.9573500346646233,-9.777022621235382,368.85,266.5092446801799,1430,0,0.0,1.0,0.07654309272766113,1.769993782043457,0.0099097,-0.021135082,0.010030713,-5.665257839129546,0.0,368.85,40000,8.245562553405762,0.005410574130077594,0.005009712677706892,-5.630088421512768,0.0,8.4
69,10.4562668800354,-6.133350312803855,2.226310976489426,-1.9462696884025266,-9.952418328341885,586.3,362.781352883524,1730,0,0.0,0.8,0.075653076171875,1.7820968627929688,0.006489892,0.012096773,-0.015908707,-5.712067086496977,0.0,586.3,40000,8.167346715927124,0.0044931285139188405,0.00246508129656832,-5.473492873888094,0.0,0.0
70,10.254255056381226,-6.098535898679268,2.112507414169164,-2.0520865507980646,-9.756945324619148,375.5,268.9103010299159,1110,0,0.0,1.0,0.07768368721008301,1.788919448852539,0.0098235225,-0.023553478,0.011142659,-5.750713967715207,0.0,375.5,40000,8.186065673828125,0.0032921343085773537,0.002994693277173212,-5.653093913963861,0.0,20.4
71,10.361178159713745,-6.042611389117922,2.222841118212702,-2.395377165048337,-10.314782618298894,692.9,369.2134748353586,1660,0,0.0,0.8,0.08017778396606445,1.808762550354004,0.006443927,0.012203634,-0.016275236,-5.779903709855478,0.0,692.9,40000,8.220945596694946,0.0052736614687402894,0.004208996794574598,-5.526130019554321,0.0,0.0
72,10.272024869918823,-5.879022086513698,2.0965734194559835,-2.0358612200518094,-9.948613236950377,488.55,294.7921259124809,1540,0,0.0,1.0,0.07983732223510742,1.808727741241455,0.009918599,-0.023397103,0.012409381,-5.7898155475213,0.0,488.55,40000,8.123873710632324,0.004125424635856615,0.0033423767347874798,-5.771910365105769,0.0,54.0
73,10.271951675415039,-6.278659654155929,2.172211930628713,-2.1826475469440068,-10.033477702409137,705.55,364.4114398588497,1930,0,0.0,0.8,0.07684659957885742,1.7924211025238037,0.0064888033,0.012452536,-0.015084661,-5.838699958184763,0.0,705.55,40000,7.934947967529297,0.004133378834628979,0.002247577098794626,-5.608583237658362,0.0,0.0
74,10.256723880767822,-5.913945565055833,2.0242216605674597,-2.2840647602729938,-9.950670661149045,488.95,287.4359015502413,1330,0,0.0,1.0,0.07690882682800293,1.8138649463653564,0.009856501,-0.021485902,0.011784667,-5.846224518871869,0.0,488.95,40000,8.035855531692505,0.004780366879744566,0.004235473109447772,-5.855957203769625,0.0,140.0
75,10.308618545532227,-6.195794354092718,2.3727435521774014,5.170555458663289,-10.325695857118296,771.0,347.8217934517617,1810,50,0.0,0.8,0.0776827335357666,1.8203513622283936,0.006441495,0.008595419,-0.016743548,-5.881181502393955,0.0,771.0,40000,8.102251052856445,0.016121027760382326,0.011467113859248035,-5.684322310588077,0.0,17.6
76,10.255672931671143,-5.984080644141545,2.2222608469111087,-1.9870311654479225,-9.994926836597921,531.65,327.74346294014777,1570,0,0.0,1.0,0.07799744606018066,1.7798924446105957,0.009985959,0.012967599,-0.018292347,-5.891471416568713,0.0,531.65,40000,8.175928354263306,0.006314874687395161,0.0032402944883129013,-5.514612610822796,0.0,0.0
77,9.95992112159729,-5.917556443986423,2.06671942599519,-1.7803231699569173,-9.680635457225767,332.15,238.52018258419977,940,0,0.0,1.0,0.0791633129119873,1.8519463539123535,0.009933778,-0.020692054,0.00980673,-5.894079919310484,0.0,332.15,40000,8.201903343200684,0.006205903510113197,0.004653641123026216,-5.7064181477056675,0.0,12.8
78,10.004990816116333,-6.125824986070759,2.108980640068853,-2.6059050504877286,-9.823328328215988,538.3,303.60848143620757,1770,0,0.0,0.8,0.0797739028930664,1.8212099075317383,0.006477368,0.011039897,-0.015142087,-5.9172544259865125,0.0,538.3,40000,8.431350708007812,0.0034879520450762677,0.00228340299902108,-5.539297792961253,0.0,0.0
79,10.275943517684937,-5.8396615034348995,2.2561857581166174,-1.9978147698052973,-9.8016439324626,395.85,271.991318795288,1160,0,0.0,0.8,0.07680296897888184,1.763714075088501,0.006414528,-0.018025734,0.008835162,-5.909495133731351,0.0,395.85,40000,8.30812382698059,0.0036083305965690245,0.0027832273395925417,-5.706214008205185,0.0,5.2
80,10.100175142288208,-6.014792652849301,2.164116242784283,-2.373584848761926,-10.094149633522203,560.35,331.3055651509645,1570,0,0.0,0.8,0.075439453125,1.7641925811767578,0.006495055,0.012980623,-0.015123952,-5.920024885643146,0.0,560.35,40000,8.174875020980835,0.003101908133507378,0.002586278877015184,-5.5690222300418535,0.0,0.0
81,10.258083581924438,-5.927782614255738,2.1731801796082597,-2.1328423793450733,-9.929318884643214,357.05,279.2880188980544,1800,0,0.0,1.0,0.08144736289978027,1.851604700088501,0.00986496,-0.023640819,0.012513075,-5.9208006585044055,0.0,357.05,40000,8.413944482803345,0.0042390215495778415,0.0026093290878558863,-5.787433988261346,0.0,28.8
82,10.368530988693237,-6.252447103594949,2.1580828999062533,-2.2917005351277493,-10.130003810089542,615.95,361.8191502670913,1900,0,0.0,0.8,0.07534170150756836,1.760563611984253,0.0064538675,0.013259239,-0.015557493,-5.95396530301346,0.0,615.95,40000,8.27779746055603,0.0038277516430270525,0.002124081905552094,-5.63587965275687,0.0,0.0
83,10.38272762298584,-5.741319184153854,2.146618776721637,-2.254397744071607,-9.868790306711556,412.55,267.5761527117093,1440,0,0.0,0.8,0.07707786560058594,1.7850050926208496,0.006450977,-0.01762487,0.008546756,-5.932700691127499,0.0,412.55,40000,8.068758010864258,0.003226466065814979,0.003891184668622109,-5.811579523648083,0.0,81.2
84,10.407174348831177,-6.110177795930895,2.1684481704090692,-2.301463897825086,-10.193257311818636,646.7,332.85749202924666,1500,0,0.0,0.8,0.0811924934387207,1.7974181175231934,0.006470489,0.013176883,-0.01669631,-5.950448401607838,0.0,646.7,40000,8.04578185081482,0.0032066878959430773,0.002612261047573212,-5.676577107216284,0.0,0.0
85,10.363392114639282,-6.139603435104964,2.1994161822920835,-2.084275898408875,-9.932267225021867,436.9,279.48414981891193,1220,0,0.0,0.8,0.07572388648986816,1.7856149673461914,0.0064333985,-0.018195441,0.009324775,-5.969363904957551,0.0,436.9,40000,8.182712078094482,0.003390580666393286,0.0022670678029808058,-5.850113579349289,0.0,109.2
86,10.405765771865845,-6.577990520238553,2.268916255428214,-2.402889634650745,-10.503155256952022,685.95,352.5068758194654,1820,0,0.0,0.8,0.08051681518554688,1.8875367641448975,0.006466854,0.013150909,-0.015678214,-6.030226566485651,0.0,685.95,40000,8.18144702911377,0.0034671499295006684,0.0017720995977584784,-5.687311634446093,0.0,0.0
87,10.24744176864624,-5.934394349958114,2.2157295304792406,-2.2814410439173747,-10.101621351369294,429.6,298.9947156723677,1800,0,0.0,1.0,0.07973504066467285,1.859734296798706,0.009943403,-0.021914398,0.011318289,-6.020643344832898,0.0,429.6,40000,8.29753041267395,0.003981037069610714,0.0029614044712000832,-5.898687859489281,0.0,181.6
88,10.613753080368042,-6.135617670932554,2.214204975420201,-2.3597687279342763,-10.156524159515154,762.5,375.0383313742743,1890,0,0.0,0.8,0.07704663276672363,1.8064579963684082,0.0064931167,0.013963768,-0.015760062,-6.032140777442864,0.0,762.5,40000,8.326208591461182,0.0026961937717970928,0.002122579155197571,-5.780386015719582,0.0,0.0
89,10.272847175598145,-5.796871456915994,2.1580076028234436,-2.2437084496106463,-9.865979285493493,499.0,306.9902278575004,1510,0,0.0,0.8,0.0762028694152832,1.7740910053253174,0.0064151105,-0.018517628,0.011802891,-6.008613845390177,0.0,499.0,40000,8.135558605194092,0.003158208454088606,0.0028385308043706774,-5.963062857507538,0.0,267.6
90,10.387824773788452,-6.344814974286225,2.3574146838461045,-2.2577288560598934,-10.364718145538136,777.55,369.3121951682614,1690,40,0.0,0.8,0.08034920692443848,1.8300349712371826,0.006482258,0.0139642395,-0.01584482,-6.042233958279782,0.0,777.55,40000,7.8453192710876465,0.0033522039478677953,0.0020125469376585845,-5.81207714534072,0.0,15.6
91,10.398584365844727,-6.107278107984903,2.331579992642197,-2.340473109687332,-10.053660593201728,522.6,334.13057327936934,1720,0,0.0,0.8,0.07799315452575684,1.800896167755127,0.006425921,0.0118985195,-0.015875265,-6.048738373250295,0.0,522.6,40000,8.282058954238892,0.0026906742091028038,0.00232025969969485,-5.664853773190936,0.0,0.0
92,10.057664394378662,-5.827521750263225,2.1348647064889446,-1.7870746541070082,-9.902622222534534,362.65,267.1319477336996,1120,0,0.0,0.8,0.08158493041992188,1.8374459743499756,0.006412995,-0.017620768,0.008884805,-6.026616710951588,0.0,362.65,40000,7.731334209442139,0.0031257352236617893,0.0026644257301240647,-5.821825248446833,0.0,16.0
93,10.057708263397217,-5.8187159505883015,2.1583289032179214,-2.1161349442047075,-10.210898405183032,557.15,336.73784684825677,1600,0,0.0,0.8,0.07607722282409668,1.7648897171020508,0.00644713,0.011901028,-0.014874792,-6.00582663491526,0.0,557.15,40000,7.933465480804443,0.0026960455930901237,0.0023708533460871906,-5.691209256951075,0.0,0.0
94,10.310241460800171,-6.0407172633505795,2.1243332143784843,-2.2635388582325393,-9.961906381776107,362.6,261.6414340275638,1620,0,0.0,1.0,0.07827973365783691,1.821089267730713,0.009886943,-0.021817751,0.011419623,-6.009315697758792,0.0,362.6,40000,8.096017122268677,0.0034047641106269857,0.002364152238240702,-5.905059035301299,0.0,85.2
95,10.260334730148315,-6.181001122942941,2.1694535113297833,-2.556734555221405,-10.366010098643695,634.15,332.5902546678119,1560,0,0.0,0.8,0.08106851577758789,1.7746162414550781,0.006400772,0.012102601,-0.015774416,-6.026484240277207,0.0,634.15,40000,7.8603761196136475,0.0027032424189196874,0.002095215029661823,-5.749644136442015,0.0,0.0
96,10.318728685379028,-5.696315099684606,2.0452241622310288,-1.9118468418824162,-9.953208717297821,400.8,265.4116802252682,1180,0,0.0,1.0,0.07657003402709961,1.7876169681549072,0.00984679,-0.021634698,0.012204899,-5.993467326217947,0.0,400.8,40000,8.387174129486084,0.004438347870684653,0.0033190731037707755,-5.950758693800362,0.0,179.6
97,10.31155776977539,-6.121394611364053,2.24224912123188,-2.2229999829886573,-10.200168772611473,687.45,376.42130319629894,1770,0,0.0,0.8,0.08431744575500488,1.8468539714813232,0.0064522033,0.012501994,-0.016013732,-6.006260054732557,0.0,687.45,40000,8.251356601715088,0.003047417893554972,0.0020340435824915373,-5.792081868220139,0.0,0.0
98,10.267614364624023,-6.054902278568192,2.268365318957815,-2.2744216374812103,-9.988663819821566,420.85,280.73079186295183,1290,0,0.0,1.0,0.0793461799621582,1.8295714855194092,0.009891588,-0.02237182,0.013921684,-6.011124277116121,0.0,420.85,40000,8.150355815887451,0.0026911860244619836,0.0020205204860650862,-6.005852589461664,0.0,400.8
99,10.262232542037964,-5.955564383770086,2.281420009506201,-2.2738940625058426,-10.306825150060869,732.85,382.2804958404235,1810,0,0.0,0.8,0.08158040046691895,1.8236849308013916,0.0064301626,0.013086193,-0.016467085,-6.005568287781518,0.0,732.85,40000,8.096295356750488,0.0030479080289344306,0.0021694322591465165,-5.838517018240902,0.0,8.0
100,10.05329179763794,-6.010447767009023,2.3279150530083674,-2.1642123635866843,-10.366054358179177,488.8,339.88315639348764,1560,0,0.0,1.0,0.07610034942626953,1.7945609092712402,0.009878294,-0.023690546,0.014925214,-6.006056235704269,0.0,488.8,40000,7.792927980422974,0.0027078284417389564,0.0022223442748326894,-6.051851244856448,0.0,512.0
101,10.153928518295288,-6.315573320848326,2.1916456543970697,-1.3039101453877104,-10.421447570362261,868.95,362.91651588209646,1940,80,0.0,0.8,0.0834648609161377,1.7788124084472656,0.0064470735,0.013088385,-0.016313998,-6.037007944218674,0.0,868.95,40000,7.490235090255737,0.0031092243399673046,0.002494676831419484,-5.914669457338594,0.0,25.6
102,10.470479011535645,-6.38937215368808,2.241249451023049,-2.306760726040444,-10.128302006045306,580.65,347.70113243991597,1410,0,0.0,0.8,0.08162665367126465,1.8186750411987305,0.0064514307,0.013760524,-0.016102906,-6.072244365165615,0.0,580.65,40000,7.6742308139801025,0.0019792700952329665,0.0016202471662919746,-5.771107550543212,0.0,0.0
103,10.264870166778564,-5.542686840020374,2.2157703443953913,-2.034849897767142,-10.074727941982887,371.3,255.84430812507827,1150,0,0.0,1.0,0.08138561248779297,1.8423821926116943,0.009915225,-0.02300215,0.012627634,-6.019288612651091,0.0,371.3,40000,8.21711802482605,0.0040426044109631454,0.002784895760647967,-5.990326462521806,0.0,215.6
104,10.255667448043823,-6.115508839109723,2.287873380224884,-2.241887033016532,-10.662331741785607,688.65,338.6660264921771,1760,0,0.0,0.8,0.08076691627502441,1.8144350051879883,0.006454537,0.013674291,-0.016310444,-6.028910635296954,0.0,688.65,40000,8.188565015792847,0.0030645497409946547,0.0018691629113361248,-5.821623515507671,0.0,0.0
105,10.462096691131592,-5.958564288057158,2.13256275658395,-2.311745868627804,-10.02231569967649,434.35,281.7970501974781,1370,0,0.0,1.0,0.07720351219177246,1.7689924240112305,0.009946133,-0.022706522,0.012948459,-6.021876000572975,0.0,434.35,40000,8.27261233329773,0.002783591157951007,0.0022881075899069316,-6.052678992614798,0.0,456.4
106,10.156954050064087,-6.155107753276564,2.2698953468919134,-2.189157248823422,-10.489016752510672,731.8,356.55400712935483,1600,0,0.0,0.8,0.0771949291229248,1.8855020999908447,0.0064202957,0.013760794,-0.016723527,-6.035199175843335,0.0,731.8,40000,8.201716899871826,0.0026611673531730237,0.0020647305520579353,-5.881752376432367,0.0,0.0
107,10.262036323547363,-6.34806052650002,2.2402354444305463,-2.0619495095490525,-10.019261455471023,520.2,298.70547366929856,1460,0,0.0,0.8,0.07648897171020508,1.784935474395752,0.0064337403,0.013382545,-0.01613902,-6.066485310909004,0.0,520.2,40000,8.417636156082153,0.002255723397421321,0.001967323031320654,-5.723197434779671,0.0,0.0
108,10.386650562286377,-5.8618238026977885,2.2621818471607904,-2.2239366742279443,-10.111011420341185,316.55,243.1061445130501,1180,0,0.0,1.0,0.07703280448913574,1.8526747226715088,0.009927333,-0.022629676,0.012530024,-6.046019160087883,0.0,316.55,40000,8.269825458526611,0.0028670346603229036,0.0023640030218349786,-5.937950734244679,0.0,65.6
109,10.313668727874756,-6.059371840873931,2.2231569053289384,-2.1950293731496724,-10.045643984846658,540.65,282.5103139710124,1260,10,0.0,0.8,0.08050179481506348,1.8815867900848389,0.006523755,0.012831706,-0.015858853,-6.0473544281664875,0.0,540.65,40000,8.131661415100098,0.002445534842042631,0.0017996662146471216,-5.779316381874228,0.0,0.0
110,10.309400796890259,-5.982626593562798,2.246158289603198,-2.2452598165918176,-10.06747319960229,337.95,241.90968872701237,1220,0,0.0,1.0,0.07968831062316895,1.798468828201294,0.009968924,-0.022064,0.011349489,-6.040881644706118,0.0,337.95,40000,8.234740972518921,0.0023319393670942646,0.002461787004588311,-5.959389425689312,0.0,122.8
111,10.263132572174072,-6.079792507107543,2.3236401532075974,-2.0246807459582707,-10.460325431627757,614.15,327.6847227137695,1660,0,0.0,0.8,0.0755312442779541,1.7911462783813477,0.0064353202,0.012847281,-0.016002329,-6.044772730946262,0.0,614.15,40000,8.161097288131714,0.0024864535122117422,0.0018772766089959095,-5.808429961576653,0.0,0.0
112,10.358601331710815,-6.237104022325401,2.198339367375526,-2.2370189017908326,-10.254951066480242,397.0,276.544752255399,1470,0,0.0,0.8,0.07779383659362793,1.7888612747192383,0.0064505204,-0.018358296,0.011359906,-6.064005860084176,0.0,397.0,40000,7.88743782043457,0.001932972186334078,0.0017414478709112868,-5.961286680179695,0.0,192.8
113,10.308762550354004,-6.0602810986746025,2.2919927801894286,-2.1685322492162378,-10.360198773518812,611.45,349.4973497753595,1600,0,0.0,0.8,0.0799412727355957,1.8593683242797852,0.0064787283,0.013621671,-0.01591752,-6.063633383943219,0.0,611.45,40000,7.953646659851074,0.002269412626590934,0.0016478971389164306,-5.803598448652952,0.0,0.0
114,10.373509407043457,-6.010528423399625,2.218006954967175,-2.5405793383242092,-10.085896496582667,398.0,262.5642778444928,1370,0,0.0,0.8,0.07752084732055664,1.7970941066741943,0.0064062425,-0.01806725,0.010896326,-6.05832288788886,0.0,398.0,40000,8.20261263847351,0.0024602882818892348,0.0019389587453318609,-5.970371145750779,0.0,142.8
115,10.459844827651978,-6.137833008237007,2.319935962343782,-2.216563170183065,-10.35220984517643,595.5,320.2651245452742,1660,0,0.0,0.8,0.0766139030456543,1.7833387851715088,0.006481925,0.012245064,-0.015823234,-6.066273899923675,0.0,595.5,40000,8.168840885162354,0.0021266267629366895,0.001962858620410133,-5.821229471191985,0.0,0.0
116,10.20224928855896,-5.9361715406502435,2.278089893669691,-2.4732289738487854,-10.29439102522227,410.3,278.1616616286292,1240,0,0.0,1.0,0.08226561546325684,1.8142154216766357,0.009976034,-0.02260311,0.014997245,-6.053263663996331,0.0,410.3,40000,8.003974676132202,0.0022349555196710114,0.0020685350571986003,-6.0189492367966935,0.0,315.6
117,10.399307250976562,-6.341257514319,2.1176169357226104,-2.6280577940274386,-10.342628687501836,739.4,357.31868129164474,1780,0,0.0,1.0,0.08012843132019043,1.7989919185638428,0.009982759,0.016693674,-0.019995334,-6.082063049028598,0.0,739.4,40000,7.977061986923218,0.003030830355578196,0.0018063845385152928,-5.8105442474897195,0.0,0.0
118,10.274027109146118,-6.185620745500185,2.3557754595088056,-2.172286224811904,-10.180502023815537,383.65,265.74645341001263,1270,0,0.0,1.0,0.08033418655395508,1.7914855480194092,0.009820051,-0.021679128,0.013328399,-6.092418818675757,0.0,383.65,40000,7.725786924362183,0.0034112871681082975,0.0020679872387404925,-6.009970197912768,0.0,350.0
119,10.27508282661438,-6.02226742493928,2.329642655742384,-2.394576350607483,-10.318890013493121,734.4,398.181667081748,1990,0,0.0,0.8,0.07942628860473633,1.7786145210266113,0.006433758,0.013629349,-0.016506417,-6.085403679302109,0.0,734.4,40000,7.6229329109191895,0.004273053293873482,0.002127457210562244,-5.850389318865683,0.0,0.0
120,10.264441967010498,-5.9195625475219265,2.1823548921067983,-2.2466514136863114,-10.229868537039295,476.75,309.05976363803813,1220,0,0.0,1.0,0.07532906532287598,1.7838685512542725,0.00994737,-0.02303408,0.014570444,-6.068819566124091,0.0,476.75,40000,7.9778313636779785,0.0029009014186242646,0.0019227619891546892,-6.049563130665631,0.0,484.0
121,10.272367000579834,-6.107904623913069,2.275949521711798,-2.2517704764791304,-10.3760691431389,767.55,392.01083849812113,1850,0,0.0,0.8,0.07564496994018555,1.7570276260375977,0.006449979,0.014512918,-0.016007695,-6.072728071902989,0.0,767.55,40000,7.846966981887817,0.002243603807071478,0.001696371781336058,-5.900384305835953,0.0,66.4
122,10.26777958869934,-5.867420737122579,2.2545931762150286,-2.177856078589894,-10.427825777421628,477.65,292.1215115324443,1240,0,0.0,1.0,0.07741713523864746,1.8603947162628174,0.009939984,-0.021924747,0.013091074,-6.052197338424948,0.0,477.65,40000,7.883111476898193,0.0030542902244225104,0.0024032032609177393,-6.099779196071445,0.0,659.2
123,10.251533269882202,-6.545192931617063,2.412213339107852,-2.236575592796321,-10.69874801177339,867.9,423.7364629106162,2060,0,0.0,0.8,0.07485604286193848,1.786158561706543,0.0064509367,0.013581398,-0.01572986,-6.10149689774416,0.0,867.9,40000,8.094657897949219,0.002646532400773734,0.002050227527166118,-5.954609292057363,0.0,217.6
124,10.46981954574585,-6.13597814435951,2.2900576317693506,-2.285470789752011,-10.490244220728876,600.35,368.9923813576644,1970,0,0.0,0.8,0.08053469657897949,1.8063664436340332,0.0065105027,0.012893745,-0.016202223,-6.104945022405695,0.0,600.35,40000,7.996615886688232,0.0023333599432978276,0.0020864513938500286,-5.8102165678856625,0.0,0.0
